id,file,line,label,encoding,source,fr,status,notes
b5a79e3ccccc,scripts/ss anne/middle floor/lady (captain admirer 2).rbc,4,@talk,utf-8,"They say that in all his decades\nof commanding ships, the Captain\lhas never been seasick.\pOh! A resolute soul as well as\nartistic ability! He is the man!",,à_traduire,
15af82de12d4,scripts/ss anne/middle floor/lady (captain admirer).rbc,4,@talk,utf-8,"All the people here are obsessing\nover the political guests[.]\pWe admire the Captain so much\nmore.\pThe way he Cuts[.] It is a master-\nful work of art, it really is.",,à_traduire,
78d8c3058459,scripts/ss anne/middle floor/lass.rbc,9,@challenge,utf-8,My dad had me doll up for the\nparty just in case Lance came by.,,à_traduire,
a000ef69a1ae,scripts/ss anne/middle floor/lass.rbc,12,@defeat,utf-8,But I'm so pretty!,,à_traduire,
5f624a350fee,scripts/ss anne/middle floor/lass.rbc,15,@after,utf-8,Isn't that how Lorelei got into\nthe Elite Four[.] by being pretty?,,à_traduire,
def6fbe9ab8e,scripts/ss anne/middle floor/little boy (wannabe lance).rbc,4,@talk,utf-8,"Oh, oh, oh!\pI want to see Lance so bad, but my\ndad won't let me[.]",,à_traduire,
d0b488c9c00d,scripts/ss anne/middle floor/old man (cut talk).rbc,4,@talk,utf-8,They say this ship's Captain is a\nlegendary Cut master!\pHe has inspired admirers for his\nCutting skills around the world.,,à_traduire,
153f33b97cf4,scripts/ss anne/middle floor/too old gentleman.rbc,11,@talk,utf-8,I hear there's a lot of commotion\ngoing on by the balcony upstairs.\pI can't be bothered to check it.\nI'm too old for this stuff.,,à_traduire,
d8786a8292a8,scripts/ss anne/outside area/mew truck.rbc,67,@truck,cp1252,"It's an old, worn-down truck.",,à_traduire,
5509bcf2f9a5,scripts/ss anne/outside area/mew truck.rbc,72,@liftTruckText,cp1252,With the power of Strength[.]\c\h08ó\n[player] managed to lift the truck\lvery slightly[.],,à_traduire,
4ff276748ac2,scripts/ss anne/outside area/mew truck.rbc,75,@nothing,cp1252,[.]\c\h08ó\nThere was nothing underneath.,,à_traduire,
5fa56682df3c,scripts/ss anne/outside area/mew truck.rbc,78,@ellipses,cp1252,[.]\c\h08ó,,à_traduire,
e0ae7bed2830,scripts/ss anne/outside area/mew truck.rbc,81,@foundText,cp1252,[.]\c\h08ó\n..huh?,,à_traduire,
07aeb631330e,scripts/ss anne/outside area/mew truck.rbc,84,@pkmnText,cp1252,There was a Pokémon hiding\nunderneath!,,à_traduire,
f70b1ffd444f,scripts/ss anne/outside area/mew truck.rbc,89,@fledText,cp1252,Mew flew away into the distance[.],,à_traduire,
fa546529b974,scripts/ss anne/outside area/post-captain level script (outside).rbc,47,@adminTalk,cp1252,"Proton: Well, that's the last one.\pI'll have the Pokémon moved to the\nappropriate location on my own.\pFor now I'm just happy to be off\nthis ship-- pretentious parties\land ""people of influence"" make me\lalmost as sick as the swaying of\lthe waves.",,à_traduire,
3b53deb3e563,scripts/ss anne/outside area/post-captain level script (outside).rbc,50,@adminTalk2,cp1252,Speaking of meaningless things[.]\c\h08ó\nHave a look at that.,,à_traduire,
9ea2e7b89796,scripts/ss anne/outside area/post-captain level script (outside).rbc,83,@adminTalk3,cp1252,"Whose bright idea was it to put\nsome great big truck out on this\ltiny island out in the ocean?\p[.]\pWell, I suppose it makes for a\ngreat place to hide something in\lplain sight that's out of people's\lreach.\pGo figure.",,à_traduire,
e7b4828b25f8,scripts/ss anne/outside area/post-captain level script (outside).rbc,115,@adminTalk4,cp1252,"Proton: Well, what are you\nstanding around for, grunt?\pMission's over.\nNothing more to see here.\pI figure Boss will have some other\nmission for you by now, starboy.\pHead back to HQ in Celadon.\nI'm off.",,à_traduire,
56a4763de09e,scripts/undeground path (cerulean-vermilion)/hiker.rbc,12,@talk,utf-8,"What do you think you're doing,\npunk? Out of my face!",,à_traduire,
ce28376ae654,scripts/undeground path (cerulean-vermilion)/miss hoenn.rbc,30,@talk,utf-8,"Oh, I'm so happy to finally be\nhere with you, Julien!\pI couldn't stand waiting any\nlonger[.]\pI came as soon as I could, you\nknow. Like we promised[.]",,à_traduire,
5fa65e023898,scripts/undeground path (cerulean-vermilion)/miss hoenn.rbc,33,@talk2,utf-8,"Huh, what?\nYou came to save me?\pNo, no!\nYou don't understand.\pJulien saved me. He's going to get\nme out of this lifestyle, see?\pIt'll be just me and him together.\nHe's got it all planned out[.]",,à_traduire,
ee529df48194,scripts/undeground path (cerulean-vermilion)/miss hoenn.rbc,36,@talk3,utf-8,"I don't know what made you come\nhere, but I don't need saving[.]\pI-I'm fine, see..?",,à_traduire,
be5dd7e0e305,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,116,@talk,cp1252,"Yeah, whatever, hon.\pYou be good and I'll take care of\nyou real nice.",,à_traduire,
7b33276952a1,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,120,@talk2,cp1252,"What do you want, pal?\nYou know the drill.\pAny of these ladies cause you any\ntrouble, come talk to me.\pThis one here's occupied for the\ntime being, 'kay?",,à_traduire,
b02f34f331b6,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,123,@talk3,cp1252,"[.]\pPersistent, ain't ya?\c\h08ó\n[.]\pOh, the old bald man sent you, did\nhe?\pLook, man.\pDon't try to get involved with\nstuff that you got nothing with.\pLady came here of her own free\nwill, 'kay?\pI'm helping her put her life\nback together-- is that what the\lold guy's planning on doing, huh?",,à_traduire,
7fbff3ea1a87,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,127,@talk4,cp1252,"[.]\nTell you what.\pI'll give you [$]5,000 straight\nright now and we'll leave this all\lbehind us, 'kay?",,à_traduire,
229072aa1c69,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,130,@yesOrNo,cp1252,It'll be like nothing ever\nhappened.,,à_traduire,
9f5953887743,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,133,@yesTalk,cp1252,"There you go.\nNo trouble at all.\pI'm glad we could see eye to eye,\nbuddy.\pYou're cool. Keep it classy, man.\nBe seeing you around.",,à_traduire,
e6ca74960b8f,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,136,@noTalk,cp1252,"No?\pWell, you sure like to get real\nloyal real fast, don't you?\pLook, I didn't want no trouble,\nbut you're really asking for it,\lyou know!",,à_traduire,
65fde9625c53,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,139,@noTalk2,cp1252,"You got no business coming here,\nand now you made me mad!\pI won't have it!",,à_traduire,
092850d677f3,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,142,@defeat,cp1252,You meddling idiot!,,à_traduire,
ceb42a154197,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,145,@afterTalk,cp1252,"Grr[.]\pWhat the hell do you think you're\ndoing, pal?\pYou think any good's gonna come of\nthis, huh?\pThis isn't the last you've heard\nfrom me, punk! You remember that!\pAnd when I see you again, you bet\nyour ass I won't be taking it easy\lon you!",,à_traduire,
b2b6dcd689f4,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,156,@ladyTalk,cp1252,"Oh no..!\nHow could he leave me like this?\pI thought he was going to[.]\c\h08ó\nOh, who am I fooling?\p[.]\pWell, what do I do now?\nI can't make it on my own!\pI-- I'll just have to go back to\nthe old guy.\pThat's what he wanted, right?\nLeast he paid me okay[.]",,à_traduire,
7d9c61a7ba76,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,159,@ladyTalk2,cp1252,"[.]\pI know this is stupid, but[.]\pC-can you help me somehow, Rocket?\nI got nobody, and[.] I-I can't get\la job anywhere[.]\p[.]\nPlease. Anything at all.\pCome see me in the other\nUnderground Path if you find\lsomething for me, okay?",,à_traduire,
b1b50f6e4f42,scripts/undeground path (cerulean-vermilion)/pimp julien.rbc,162,@postBribeTalk,cp1252,"Hey there, buddy. We're doing just\nfine here. You enjoying yourself?",,à_traduire,
f55b73455f95,scripts/undeground path (cerulean-vermilion)/prostitute 1.rbc,12,@talk,utf-8,"Got a light, handsome?",,à_traduire,
01d92b4ab106,scripts/undeground path (cerulean-vermilion)/prostitute 2.rbc,12,@talk,utf-8,"I'm good, you know.",,à_traduire,
9b4cac3cebd3,scripts/undeground path (cerulean-vermilion)/prostitute 3.rbc,12,@talk,utf-8,"You doing all right there, mister?\n(Giggle)",,à_traduire,
cec1f2dded68,scripts/undeground path (cerulean-vermilion)/prostitute 4.rbc,10,@talk,utf-8,"Oh, no need to make no trouble\nabout it. Just chill.",,à_traduire,
5487c536415e,scripts/undeground path (cerulean-vermilion)/top floor lady.rbc,11,@talk,utf-8,"This Underground Path[.] I never\nnoticed it as a child, but[.]\pIt has got to be the shadiest\nplace in this whole region[.]",,à_traduire,
47cca2077606,scripts/underground path (celadon-lavender)/fat guy.rbc,19,@talk,utf-8,"I got no reason to come here if\nthat one from Hoenn's not around.\pWhat happened, man?",,à_traduire,
f6ade95b04bd,scripts/underground path (celadon-lavender)/fat guy.rbc,22,@talk2,utf-8,"What do you want with me, stupid?",,à_traduire,
482f1eda7446,scripts/underground path (celadon-lavender)/gambler.rbc,19,@talk,utf-8,"Hey, where's the Hoenn doll, eh?\nI'm not paying if she's gone!",,à_traduire,
aa54755c346e,scripts/underground path (celadon-lavender)/gambler.rbc,22,@talk2,utf-8,Eh?,,à_traduire,
ec3528bfdb72,scripts/underground path (celadon-lavender)/miss hoenn (v2).rbc,86,@talk,cp1252,"Hi, Rocket.\nI-I'm fine, I think.\pDid you find something for me to\ndo?",,à_traduire,
e2fc1f9501d1,scripts/underground path (celadon-lavender)/miss hoenn (v2).rbc,89,@talk2,cp1252,"[.]\pNo?\nOh, okay. Well, whatever[.]",,à_traduire,
9af984f454ed,scripts/underground path (celadon-lavender)/miss hoenn (v2).rbc,92,@jobTalk,cp1252,"[.]\pWhat, really?\pI can come be a Pokémon Center\nnurse in[.]\c\h08ó Pewter City?\pGosh, that's so far away, but[.]\c\h08ó\nI'd like that very much!\p[.]\pIn fact, Rocket[.]\nI got no reason to wait.\pI'll leave for Pewter right away!",,à_traduire,
56c7e7cd65c7,scripts/underground path (celadon-lavender)/miss hoenn (v2).rbc,95,@tylerTalk,cp1252,"Hang on, you two!",,à_traduire,
60e13cf6da99,scripts/underground path (celadon-lavender)/miss hoenn (v2).rbc,98,@tylerTalk2,cp1252,"What are you trying to meddle\nwith, Rocket?\pAnd here I thought you were some-\none I could count on!\pI think Miss Hoenn's quite happy\njust where she is, thanks!\pShe's not going anywhere!\pYou want to challenge my judge-\nment, pal? Well, come at me!",,à_traduire,
8c5416d8564c,scripts/underground path (celadon-lavender)/miss hoenn (v2).rbc,102,@defeatText,cp1252,All is lost!,,à_traduire,
48043be31faa,scripts/underground path (celadon-lavender)/miss hoenn (v2).rbc,105,@tylerTalk3,cp1252,"[.]\c\h08ó\nSo that's it, huh?\p[.]\c\h08ó\nYou're gonna take her away[.]\pWell[.]\c\h08ó I guess[.]\c\h08ó she was gonna get\nold someday anyway[.]\p(Sigh[.])\c\h08ó\nBusiness is business.",,à_traduire,
21ce699a32a1,scripts/underground path (celadon-lavender)/miss hoenn (v2).rbc,110,@jobTalk2,cp1252,"Y-you can't tell me what to do\nanymore, old man!\pI'm off to Pewter City!",,à_traduire,
7470ab35c0cf,scripts/underground path (celadon-lavender)/nerd.rbc,19,@talk,utf-8,"She's so exotic, so different from\nthe others. Where'd she go?\pThis is wasting my time.",,à_traduire,
5f88781d856d,scripts/underground path (celadon-lavender)/nerd.rbc,22,@talk2,utf-8,What do you want?,,à_traduire,
3d89bc40506b,scripts/underground path (celadon-lavender)/pimp.rbc,94,@talk,utf-8,"Hey-hey! Take it easy, folks.\nWe all know miss Hoenn's popular\laround here.\pAh[.] see, but fame is a burden,\nyou know what I'm saying?\pShe's just off on vacation for a\nlittle bit, is all.\pShe'll be back in no time at all,\ngentlemen. You hear?",,à_traduire,
3e820c4a150b,scripts/underground path (celadon-lavender)/pimp.rbc,97,@talk2,utf-8,"Hey, you. You're not a Rocket, are\nyou? Listen for a sec.\pHelp me out with something, okay?\nI'll make it worth your while.",,à_traduire,
6a7f9b4e1d60,scripts/underground path (celadon-lavender)/pimp.rbc,100,@yesTalk,utf-8,"The best girl I got, man.\nShe ran off without a word.\pLured away by the this young\nhotshot nobody who runs the joint\lin the other Underground Path over\lon Route 5.\pThat rookie don't know nothing\nabout the game except charming\laway older folks' profit-makers!\pIt ain't right, man!\pGet over there and get her back\nfor me, would ya?\pAnd give that wannabe-kid a good\nround for me too if you can!",,à_traduire,
06e71dab3b9d,scripts/underground path (celadon-lavender)/pimp.rbc,103,@noTalk,utf-8,"Fine. Whatever, buddy.\nDo as you please.",,à_traduire,
be1dc248c5cd,scripts/underground path (celadon-lavender)/pimp.rbc,106,@midTalk,utf-8,"Well, how's it going?\nFound miss Hoenn for me yet?",,à_traduire,
f3a6b2b38458,scripts/underground path (celadon-lavender)/pimp.rbc,109,@postBribeTalk,utf-8,"Wait, what?!\nYou let the kid go with it?\pArgh!\nWhy did I ever trust you?\pDamn it all! Do you know what\nyou've done, Rocket?\pI can't keep this place going\nwithout her[.]",,à_traduire,
02d99b9a3cda,scripts/underground path (celadon-lavender)/pimp.rbc,113,@rewardTalk,utf-8,"Ah, there you are, Rocket!\pThanks for teaching the riffraff a\nlesson, and for returning me to\lprofitability!\pI am a man of my word, you know.\nTake this for a job well done.",,à_traduire,
1c2f6d9be768,scripts/underground path (celadon-lavender)/pimp.rbc,116,@amuletGet,utf-8,[player] received the Amulet Coin!,,à_traduire,
174ae84bf440,scripts/underground path (celadon-lavender)/pimp.rbc,119,@putAway,utf-8,[player] put the Amulet Coin in the\nItems pocket.,,à_traduire,
6d62a3ec144f,scripts/underground path (celadon-lavender)/pimp.rbc,124,@noRoomTalk,utf-8,"Oh, you haven't got room for it?\nMake some!",,à_traduire,
03a42ded3a65,scripts/underground path (celadon-lavender)/pimp.rbc,128,@postRewardTalk,utf-8,"You're cool, Rocket.\pIf you ever need anything from me,\nman[.] don't hesitate to ask.",,à_traduire,
30256d052ece,scripts/underground path (celadon-lavender)/pimp.rbc,131,@postRunawayTalk,utf-8,"[.]\pYou know[.] maybe I'm just gettin'\ntoo old for the game.\pI ain't as cold[.] as unattached as\nI once was anymore.\pWell, what can you do?",,à_traduire,
2a146ecd6f27,scripts/underground path (celadon-lavender)/prostitute 1.rbc,11,@talk,utf-8,"I'm bored, you know.\nWant to talk to me?",,à_traduire,
b77c4b1ad20b,scripts/underground path (celadon-lavender)/prostitute 2.rbc,11,@talk,utf-8,"Lost your way, sweetie?",,à_traduire,
6df3c8ab79bb,scripts/underground path (celadon-lavender)/prostitute 3.rbc,11,@talk,utf-8,"How's your night going? It could\nalways be better, you know.",,à_traduire,
75740917e699,scripts/vermilion city/captain guard.rbc,18,@talk2,utf-8,"The ship set sail, I'm afraid.\pTrust me, there's nothing at all\nto see out on the harbor now.\pYou'll bore yourself to death back\nthere!",,à_traduire,
262b1306a3f8,scripts/vermilion city/fishing guru.rbc,120,@talk,cp1252,"Hello there!\nI'm the Fishing Guru!\p[.]\pOh[.] you're one of those Rockets\nfrom the TV, aren't you?\pHmm[.]\pLook, I can't have you seen out in\npublic using my Rod! But[.]\pIf you'll do me a favor[.] Just\nbetween me and you, of course[.]\pI might get you some special\ntreats I fished up for you[.]\pWhat do you say?",,à_traduire,
b03a764b830c,scripts/vermilion city/fishing guru.rbc,124,@superRodStolenTalk,cp1252,"Well, well, well!\nMy Rocket Spy!\pDid you manage to get ahold of\nsome of my brothers' secrets?\p[.]\pOh me, oh my!\nTell me more!\p[.]\pGosh, why did I never think of\nthat..?\p[.]\pMuahahahahah[.]\pNow I know nobody can challenge my\nstatus as the Fishing Guru!\pThanks to you, bud, I can stay on\ntop of my fishing game yet!",,à_traduire,
116e8262b23b,scripts/vermilion city/fishing guru.rbc,128,@oneStolenTalk,cp1252,"Well, well, well!\nMy Rocket Spy!\pDid you manage to get ahold of\nsome of my brothers' secrets?\p[.]\pOh me, oh my!\nTell me more!\p[.]\pWait[.]\c\h08ó what?!\pYou refuse to tell me about my\nyounger brother's secret?!\p[.]\pYou're some weird-ass double-\ncrosser, aren't you?\pHow hard is it to stay consistent?",,à_traduire,
128b97a5efee,scripts/vermilion city/fishing guru.rbc,132,@superRodSparedTalk,cp1252,"Well, well, well!\nMy Rocket spy!\pDid you manage to get ahold of\nsome of my brothers' secrets?\p[.]\pWhat?!\c\h08ó\nYou won't tell me?\p[.]\c\h08ó\nNot one of them..?!\pDarn you, little petty criminal!\pWhat did my brothers tempt you\nwith, eh?\pA free copy of their own superior\nrods, I'll bet..!\p(Sob[.])\c\h08ó\n(Snivel[.])\p[.]\pI-I'm the original Fishing Guru,\nyou know[.]",,à_traduire,
69396d04c79d,scripts/vermilion city/fishing guru.rbc,136,@goodRodStolenTalk,cp1252,"Well, well, well!\nMy Rocket Spy!\pDid you manage to get ahold of\nsome of my brothers' secrets?\p[.]\pOh me, oh my!\nTell me more!\p[.]\pGosh, why did I never think of\nthat..?\p[.]\pHurry now to my other brother on\nRoute 12!\pIf you can get me his secret as\nwell, you will have your reward!",,à_traduire,
11cb7d0bd807,scripts/vermilion city/fishing guru.rbc,139,@goodRodSparedTalk,cp1252,"Well, well, well!\nMy Rocket spy!\pDid you manage to get ahold of\nsome of my brothers' secrets?\p[.]\pWhat?!\nYou won't tell me?\pWhat in tarnation are you talking\nabout?\pHmph!\pWell, you had better get me the\nsecret of my brother on Route 12's\lRod, you hear me?",,à_traduire,
74ebcbf67cc1,scripts/vermilion city/fishing guru.rbc,142,@giveRewardTalk,cp1252,"Accept my gift for a job well\ndone, Rocket.\pI fished it up from deep down\nway back before my brothers\lentered this business, I tell ya!",,à_traduire,
02f490276072,scripts/vermilion city/fishing guru.rbc,146,@giveRewardSmallTalk,cp1252,"Well[.]\nHahahaha[.]\pI can't help but reward you for\nshowing me my other brother's\lsecret, can I?\pIt will be plenty to make sure my\nRod reclaims its place at the top\lof the market!\pTake this, ya weirdo!",,à_traduire,
a341345076e4,scripts/vermilion city/fishing guru.rbc,150,@itemMsg,cp1252,[player] obtained the Blue Flute!,,à_traduire,
0f223ad35133,scripts/vermilion city/fishing guru.rbc,153,@putAway,cp1252,[player] put the Blue Flute in\nthe Items pocket.,,à_traduire,
03011529c2c9,scripts/vermilion city/fishing guru.rbc,157,@itemMsg2,cp1252,[player] obtained the\nMystic Water!,,à_traduire,
7a851e4040db,scripts/vermilion city/fishing guru.rbc,161,@putAway2,cp1252,[player] put the Mystic Water\nin the Items pocket.,,à_traduire,
3d0c1cf8438d,scripts/vermilion city/fishing guru.rbc,166,@noRoomTalk,cp1252,"You have no room, Rocket!\nMake some!",,à_traduire,
e4ec97c820cf,scripts/vermilion city/fishing guru.rbc,170,@happyTalk,cp1252,"Huh, what were you expecting?\p[.]\pA ROD?!\nHahahahaha[.]\pWhy, you've already got Surf, what\nthe hell do you need a Rod for?",,à_traduire,
16f47822fd29,scripts/vermilion city/fishing guru.rbc,174,@sadTalk,cp1252,"(Sob[.])\c\h08ó\n(Snivel[.])\p[.]\pI-I'm the original Fishing Guru,\nyou know[.]",,à_traduire,
22a155f5805a,scripts/vermilion city/fishing guru.rbc,177,@noTalk,cp1252,"Suit yourself, bro.\nI don't need your help!",,à_traduire,
75f0f7b8d32c,scripts/vermilion city/fishing guru.rbc,181,@yesTalk,cp1252,"Very good. Now listen.\pI've got these two brothers. One\nin Fuschia and one on Route 12.\pI am the Fishing Guru, see?!\pThose twats don't have half the\nexperience in the fishing game as\lI do!\pAnd yet, what do I see in the\nponds and lakes around Kanto?\pYoung, attractive Trainers fishing\nabout with my brothers' Rods!\pI can't believe it!\nWhy?!\pAre they somehow better than mine?\nHow could that possibly be?\pI want you to go spy on them for\nme, Rocket! Do you understand?\pI want you to get to the bottom\nabout what's so special about\lthose Rods and report it to me!\pPry them from their dead hands if\nyou have to!\pGo do this, and I promise\nI'll reward you handsomely.",,à_traduire,
048b53631db0,scripts/vermilion city/fishing guru.rbc,184,@talk2,cp1252,"[.]\pOf course, you musn't tell anyone\nthat I said ""pry it from their\ldead hands if you have to"" about\lmy brothers.\pI have a family-friendly\nreputation to maintain, you see.",,à_traduire,
31674ee149d2,scripts/vermilion city/generic dialogue/AIDS.rbc,11,@talk,utf-8,"Hmm?\nYes, I'm one of Prof. Oak's aides.\p[.]\pWha-- no, no!\nThat's ""aides"". A-I-D-E-S, see.",,à_traduire,
b656be0daa42,scripts/vermilion city/generic dialogue/Surge.rbc,96,@talk,cp1252,"Hey, you got stuff to do, don't\nyou Rocket?\pHahah!\pOr did you want to hear about the\ntime electric Pokémon saved me\lfrom those Johto bastards during\lthe war?",,à_traduire,
c631563b1568,scripts/vermilion city/generic dialogue/Surge.rbc,99,@talk2,cp1252,"Hey! You got ahold of those\ncrates, then?\pAnd battled it out with the\nCaptain, too, did you?\pWell, it's just like I always used\nto say!\pAin't nothing like a battle to\nround off a good day's smuggling!\pBwahaha!",,à_traduire,
54470f283627,scripts/vermilion city/generic dialogue/Surge.rbc,102,@talk3,cp1252,"Fwahahaha!\nSo you returned, Rocket?\pHey[.] What's that you got there?\nA[.] Trainer Card?\pWell, I'll be! How much did you\npay to get that forged, eh? Haha!\pSo did you come here to challenge\nme to a Gym battle?",,à_traduire,
d52efbf5769d,scripts/vermilion city/generic dialogue/Surge.rbc,105,@noTalk,cp1252,"Oh, the Rocket is scared of the\ngreat big lieutenant!\pHahahaha! Well, I sure would be\nif I were you!\pNo shame in it, brother!",,à_traduire,
46152d349e97,scripts/vermilion city/generic dialogue/Surge.rbc,108,@stolenTalk,cp1252,"What in tarnation?!\c\h08ó\nYou stealing my Pokémon?!\p[.]\c\h08ó\nWell, I'll be!\pAin't no one ever done that to me\nsince the war!\pYou're one feisty brute if I ever\nsaw one!\pWell, take this too, Rocket.\nYou've earned my respect.",,à_traduire,
e147d585119c,scripts/vermilion city/generic dialogue/atlas shrugged reference.rbc,4,@talk,utf-8,I'm putting up a building on this\nplot of land. I own it all.\pAnd yet the Elite Four still\ndemand that I pay property tax!\pThose darn looters[.]\nAh[.] what's the use?\pWho is John Galt?,,à_traduire,
d7046170de58,scripts/vermilion city/generic dialogue/clyde.rbc,11,@talk,utf-8,"Yo!\nRocket!\pLook, as far as I'm concerned,\nI've never seen you enter this\lGym, all right?\pAll I know is that Surge gives me\nmy paycheck at the end of every\lmonth, and I don't question\lnothing else.",,à_traduire,
9ea6033dabec,scripts/vermilion city/generic dialogue/fan club chairman.rbc,11,@talk,cp1252,"I chair the Pokémon Fan Club!\pI raise more than a hundred\nPokémon!\pI'm very fussy when it comes to\nPokémon! I surely am!\p[.]Hmm?\nWhat's that ""R"" stand for?\pHahaha!\nI bet it's ""Rapidash"", isn't it?\pAh[.] you have good taste.",,à_traduire,
4c6b46c4a72e,scripts/vermilion city/generic dialogue/gambling drunk.rbc,11,@talk,utf-8,"Did you see the S.S. Anne moored\nin the harbor?\pI tried to join the party, but the\ndoorman said I looked like a\lgambling drunk!\pCan you believe it?\nLittle old me?",,à_traduire,
e6bbf24ba69f,scripts/vermilion city/generic dialogue/gym dude 1.rbc,11,@talk,utf-8,I keep telling the lieutenant that\nthis Gym puzzle is the most absurd\lskill-devoid contraption ever\linvented.\pHe just scoffs and calls me a\nlightweight.,,à_traduire,
70dcf90dbe11,scripts/vermilion city/generic dialogue/gym dude 2.rbc,11,@talk,utf-8,"Did you know that Lt. Surge was in\nthe WAR?\p[.]\pYeah, you do?\pMaybe that's because it's all he\never talks about..?",,à_traduire,
10a2a53ee40e,scripts/vermilion city/generic dialogue/gym dude 3.rbc,11,@talk,utf-8,"You know, Surge had numerous kills\nduring his time in the army, but\lwhat fascinates me most[.]\pIs that he managed to pilot a\nplane when he's seven feet tall.",,à_traduire,
173c388c15c9,scripts/vermilion city/generic dialogue/gym plaque.rbc,31,@sign1,cp1252,Vermilion Pokémon Gym\nLeader: Lt. Surge\pWinning Trainers:\n,,à_traduire,
8d52f436ccac,scripts/vermilion city/generic dialogue/gym plaque.rbc,34,@sign2,cp1252,Vermilion Pokémon Gym\nLeader: Lt. Surge\pWinning Trainers:\nBlue,,à_traduire,
f7c55376f03b,scripts/vermilion city/generic dialogue/gym plaque.rbc,37,@sign3,cp1252,"Vermilion Pokémon Gym\nLeader: Lt. Surge\pWinning Trainers:\nBlue, Red",,à_traduire,
e65158c67903,scripts/vermilion city/generic dialogue/gym plaque.rbc,40,@sign4,cp1252,"Vermilion Pokémon Gym\nLeader: Lt. Surge\pWinning Trainers:\nBlue, Red, Mohammed Smith",,à_traduire,
ec181d071d07,scripts/vermilion city/generic dialogue/letter.rbc,4,@sign,utf-8,"Dear Pippi,\nI hope to see you soon.\pI swear I've never been to the\nUnderground Path.\pThat was just a lie Susie said\nbecause she's jealous.\pBest wishes,\nJohn",,à_traduire,
22845f9cbf8f,scripts/vermilion city/generic dialogue/mart dude.rbc,4,@talk,utf-8,"They say prominent politicians\nwill be attending the party on the\lS.S. Anne.\pBut I couldn't afford a ticket,\nand I'm not good-looking enough to\lget in without one[.]",,à_traduire,
8726b1d1fb84,scripts/vermilion city/generic dialogue/romance novels.rbc,11,@talk,cp1252,"Pokémon delivery has to be the\nmost inefficient means of commun-\lication ever, don't you think?\pI think my brother has just been\nreading too many fantasy novels.",,à_traduire,
36e277c4884e,scripts/vermilion city/generic dialogue/surge dialogue edits.rbc,4,@talk,cp1252,"Well, have it your way, Rocket!\pYou won't live long in combat!\nNot with your puny power!\pI tell you, kid, electric Pokémon\nsaved me during the war!\pThey zapped my enemies into\nparalysis!\pThe same as I'll do to you!\c\h0B[Ke]À",,à_traduire,
8e115c0927ed,scripts/vermilion city/generic dialogue/surge dialogue edits.rbc,7,@talk2,cp1252,"Now that's a shocker!\pYou're the real deal, Rocket!\pFine, then, take the Thunderbadge!",,à_traduire,
67b2c73c690b,scripts/vermilion city/generic dialogue/surge dialogue edits.rbc,10,@talk3,cp1252,"Well, what can I say, Rocket?\nYou done shocked me!",,à_traduire,
af670776c506,scripts/vermilion city/generic dialogue/surge dialogue edits.rbc,14,@talk4,cp1252,"The Thunderbadge cranks up your\nPokémon's Speed!\pYou're special, Rocket!\nTake this!",,à_traduire,
8b9ace326abd,scripts/vermilion city/generic dialogue/surge dialogue edits.rbc,17,@talk5,cp1252,"Yo, bud, make room in your Bag!",,à_traduire,
e63807b3b013,scripts/vermilion city/lt surge introduction v2 (left).rbc,137,@youngTalk,cp1252,"Oh, Lt. Surge, you're so strong!\nWe don't stand a chance against\lyou!",,à_traduire,
5fbc7bf63c37,scripts/vermilion city/lt surge introduction v2 (left).rbc,140,@bugTalk,cp1252,"Yeah! You're wicked powerful!\pOh, please, Surge, can't you\ntell us how you and your Pokémon\lgot so strong?\pWe want to be like you too!",,à_traduire,
10cd40da3de9,scripts/vermilion city/lt surge introduction v2 (left).rbc,143,@gymTalk,cp1252,"Lt. Surge: Hahaha!\nWell, I'll tell ya, kids!\pExercise your body by pushing\nyourself a little harder every\lday!\pMake sure you and your Pokémon\nboth are taking your vitamins and\lgetting a good night's sleep every\lnight!\pAnd remember: It's real important\nthat you always eat your meats and\lyour veggies!\pHahaha! That's the way to do it,\nkids! Good luck!",,à_traduire,
82eb4a27dc15,scripts/vermilion city/lt surge introduction v2 (left).rbc,146,@youngTalk2,cp1252,"Did you hear that?\nWe can be strong like Surge!\pCome on, let's go work out!",,à_traduire,
152efee186aa,scripts/vermilion city/lt surge introduction v2 (left).rbc,149,@bugTalk2,cp1252,"Yeah!\nMan, I can't wait!\pI think I have some vitamins at\nhome-- we can go take them right\laway!",,à_traduire,
